datadate,tic,prccd,ajexdi,prcod,prchd,prcld,cshtrd
20230502,SPY,410.84,1.0,414.77,414.82,407.82,103998500
20230503,SPY,408.02,1.0,411.36,413.87,407.77,91531800
20230504,SPY,405.13,1.0,406.93,407.27,403.74,94901900
20230505,SPY,412.63,1.0,408.91,413.72,408.64,87891800
20230508,SPY,412.74,1.0,412.97,413.24,411.28,50046800
20230509,SPY,410.93,1.0,411.13,412.09,410.69,49220100
20230510,SPY,412.85,1.0,413.88,414.54,408.87,96142900
20230511,SPY,412.13,1.0,411.95,412.43,409.97,70157100
20230512,SPY,411.59,1.0,413.42,413.64,409.07,70481500
20230515,SPY,413.01,1.0,412.22,413.43,410.23,54289400
20230516,SPY,410.25,1.0,411.86,412.82,410.24,57705500
20230517,SPY,415.23,1.0,412.35,415.86,410.64,87287000
20230518,SPY,419.23,1.0,414.9,419.67,414.67,97177200
20230519,SPY,418.62,1.0,420.17,420.72,417.35,103793300
20230522,SPY,418.79,1.0,418.64,420.39,417.35,60745400
20230523,SPY,414.09,1.0,417.08,418.72,413.68,86383500
20230524,SPY,411.09,1.0,412.42,412.82,409.88,89213700
20230525,SPY,414.65,1.0,414.74,416.16,412.41,90961600
20230526,SPY,420.02,1.0,415.33,420.77,415.25,93830000
20230530,SPY,420.18,1.0,422.03,422.58,418.74,72216000
20230531,SPY,417.85,1.0,418.28,419.22,416.22,110811800
20230601,SPY,421.82,1.0,418.09,422.92,416.79,88865000
20230602,SPY,427.92,1.0,424.5,428.74,423.95,91426200
20230605,SPY,427.1,1.0,428.28,429.62,426.37,65460200
20230606,SPY,428.03,1.0,426.67,428.58,425.99,64022200
20230607,SPY,426.55,1.0,428.44,429.62,426.11,85373300
20230608,SPY,429.13,1.0,426.62,429.6,425.82,61952800
20230609,SPY,429.9,1.0,429.96,431.99,428.87,85742800
20230612,SPY,433.8,1.0,430.92,433.88,430.17,76104300
20230613,SPY,436.66,1.0,435.32,437.33,434.63,95899700
20230614,SPY,437.18,1.0,437.01,439.06,433.59,100612100
20230615,SPY,442.6,1.0,436.33,443.9,436.23,110303100
20230616,SPY,439.46,1.0,443.02,443.61,438.97,114165800
20230620,SPY,437.18,1.0,437.45,438.37,435.03,76160400
20230621,SPY,434.94,1.0,436.16,436.99,434.33,76982300
20230622,SPY,436.51,1.0,433.95,436.62,433.6,70637200
20230623,SPY,433.21,1.0,432.93,435.06,432.47,92074500
20230626,SPY,431.44,1.0,432.62,434.61,431.19,72823600
20230627,SPY,436.17,1.0,432.35,436.81,431.88,72813700
20230628,SPY,436.39,1.0,435.05,437.44,434.41,75636000
20230629,SPY,438.11,1.0,435.96,438.28,435.54,67882300
20230630,SPY,443.28,1.0,441.44,444.3,441.11,104964000
20230703,SPY,443.79,1.0,442.92,444.08,442.63,32793400
20230705,SPY,443.13,1.0,441.91,443.89,441.9,58418400
20230706,SPY,439.66,1.0,439.42,440.1,437.06,80658300
20230707,SPY,438.55,1.0,438.63,442.64,438.3,86134200
20230710,SPY,439.66,1.0,438.18,439.84,437.59,62443500
20230711,SPY,442.46,1.0,440.45,442.97,439.44,64463800
20230712,SPY,446.02,1.0,446.39,447.48,444.91,91924500
20230713,SPY,449.56,1.0,447.9,450.38,447.45,72425200
20230714,SPY,449.28,1.0,450.48,451.36,448.49,69815800
20230717,SPY,450.84,1.0,449.13,451.93,449.08,52680200
20230718,SPY,454.19,1.0,450.5,454.86,450.05,80668200
20230719,SPY,455.2,1.0,455.01,456.43,454.11,65891700
20230720,SPY,452.18,1.0,454.17,455.1,451.44,70591600
20230721,SPY,452.18,1.0,453.96,454.17,452.17,71275600
20230724,SPY,454.2,1.0,453.37,455.04,452.3,54023400
20230725,SPY,455.44,1.0,453.92,456.74,453.87,55191200
20230726,SPY,455.51,1.0,454.47,456.99,453.38,71052900
20230727,SPY,452.49,1.0,459.02,459.44,451.55,92194400
20230728,SPY,456.92,1.0,455.88,457.78,452.49,80011800
20230731,SPY,457.79,1.0,457.41,458.16,456.05,62040400
20230801,SPY,456.48,1.0,456.27,457.25,455.49,55291500
20230802,SPY,450.13,1.0,453.25,453.52,449.35,93933400
20230803,SPY,448.84,1.0,448.04,450.79,447.37,64276100
20230804,SPY,446.81,1.0,450.72,452.9,446.27,100128900
20230807,SPY,450.71,1.0,448.71,450.87,447.99,58357500
20230808,SPY,448.75,1.0,448.08,450.7,445.27,71361300
20230809,SPY,445.75,1.0,449.03,449.2,444.96,78789600
20230810,SPY,445.91,1.0,448.19,451.7,444.7,93005500
20230811,SPY,445.65,1.0,443.97,446.7,443.35,68690900
20230814,SPY,448.11,1.0,444.7,448.11,444.38,47867400
20230815,SPY,442.89,1.0,446.27,446.64,442.3,75707500
20230816,SPY,439.64,1.0,442.46,444.18,439.53,80107200
20230817,SPY,436.29,1.0,441.16,441.43,435.75,95711300
20230818,SPY,436.5,1.0,433.37,437.57,433.01,98852000
20230821,SPY,439.34,1.0,437.55,440.11,435.32,68719000
20230822,SPY,438.15,1.0,441.18,441.18,437.57,64994200
20230823,SPY,443.03,1.0,439.25,443.67,439.1,68441000
20230824,SPY,436.89,1.0,444.69,445.22,436.86,88517300
20230825,SPY,439.97,1.0,438.68,441.3,435.0,102325100
20230828,SPY,442.76,1.0,442.24,443.4,439.97,61595400
20230829,SPY,449.16,1.0,442.65,449.45,442.46,83081900
20230830,SPY,451.01,1.0,449.51,451.67,448.78,69053900
20230831,SPY,450.35,1.0,451.65,452.83,450.16,66084600
20230901,SPY,451.19,1.0,453.17,453.67,449.68,58944100
20230905,SPY,449.24,1.0,450.73,451.06,449.17,55166200
20230906,SPY,446.22,1.0,448.4,448.51,443.81,70758500
20230907,SPY,444.85,1.0,443.11,445.55,442.75,70355400
20230908,SPY,445.52,1.0,444.9,447.11,444.53,61659700
20230911,SPY,448.45,1.0,448.24,448.77,446.47,60180100
20230912,SPY,445.99,1.0,446.95,448.53,445.39,67565400
20230913,SPY,446.51,1.0,446.22,447.71,445.08,60199300
20230914,SPY,450.36,1.0,449.07,451.08,447.72,83430800
20230915,SPY,443.37,1.0,447.14,447.48,442.92,111848900
20230918,SPY,443.63,1.0,443.05,444.97,442.56,55752200
20230919,SPY,442.71,1.0,442.68,443.29,439.94,66514600
20230920,SPY,438.64,1.0,444.01,444.44,438.43,82562600
20230921,SPY,431.39,1.0,435.7,435.97,431.23,104095800
20230922,SPY,430.42,1.0,432.45,434.1,429.99,100829700
20230925,SPY,432.23,1.0,429.17,432.27,428.72,70874500
20230926,SPY,425.88,1.0,429.09,429.82,425.02,96168400
20230927,SPY,426.05,1.0,427.09,427.67,422.29,104705800
20230928,SPY,428.52,1.0,425.48,430.25,424.87,92258300
20230929,SPY,427.48,1.0,431.67,431.85,425.91,115111300
20231002,SPY,427.31,1.0,426.62,428.6,424.46,83798600
20231003,SPY,421.59,1.0,425.06,427.37,420.18,103760600
20231004,SPY,424.66,1.0,422.07,425.43,420.56,87453000
20231005,SPY,424.5,1.0,424.36,425.37,421.17,70142700
20231006,SPY,429.54,1.0,421.97,431.13,420.6,113273300
20231009,SPY,432.29,1.0,427.58,432.88,427.01,80374400
20231010,SPY,434.54,1.0,432.94,437.22,432.53,78607300
20231011,SPY,436.32,1.0,435.64,436.58,433.18,62451700
20231012,SPY,433.66,1.0,436.95,437.34,431.23,81154200
20231013,SPY,431.5,1.0,435.21,436.45,429.88,95143100
20231016,SPY,436.04,1.0,433.82,437.14,433.57,75433200
20231017,SPY,436.02,1.0,432.81,438.14,432.45,75324700
20231018,SPY,430.21,1.0,434.19,435.18,429.09,93559800
20231019,SPY,426.43,1.0,430.95,432.82,425.73,121323000
20231020,SPY,421.19,1.0,425.98,426.54,421.08,123919900
20231023,SPY,420.46,1.0,419.61,424.45,417.8,92035100
20231024,SPY,423.63,1.0,422.65,424.82,420.74,78564200
20231025,SPY,417.55,1.0,421.89,421.92,417.02,94223200
20231026,SPY,412.55,1.0,416.45,417.33,411.6,115156800
20231027,SPY,410.68,1.0,414.19,414.6,409.21,107367700
20231030,SPY,415.59,1.0,413.56,416.68,412.22,86562700
20231031,SPY,418.2,1.0,416.18,418.53,414.21,79665200
20231101,SPY,422.66,1.0,419.2,423.5,418.65,98068100
20231102,SPY,430.76,1.0,426.58,430.92,426.56,94938900
20231103,SPY,434.69,1.0,433.14,436.29,433.01,100167800
20231106,SPY,435.69,1.0,435.47,436.15,433.68,67831700
20231107,SPY,436.93,1.0,435.69,437.59,434.51,64256100
20231108,SPY,437.25,1.0,437.55,438.09,434.87,61746000
20231109,SPY,433.84,1.0,438.43,438.47,433.4,83174400
20231110,SPY,440.61,1.0,435.98,440.93,433.83,89462200
20231113,SPY,440.19,1.0,439.23,441.33,438.42,52236100
20231114,SPY,448.73,1.0,446.32,450.06,446.09,97176900
20231115,SPY,449.68,1.0,450.11,451.38,448.8,77327600
20231116,SPY,450.23,1.0,449.22,450.56,448.12,66665800
20231117,SPY,450.79,1.0,450.24,451.42,449.29,83133200
20231120,SPY,454.26,1.0,450.53,455.13,450.52,69936200
20231121,SPY,453.27,1.0,453.18,454.13,451.96,49244600
20231122,SPY,455.02,1.0,454.98,456.38,453.89,59394900
20231124,SPY,455.3,1.0,455.07,455.5,454.73,29737400
20231127,SPY,454.48,1.0,454.65,455.49,454.08,50506000
20231128,SPY,454.93,1.0,454.08,456.27,453.5,62115000
20231129,SPY,454.61,1.0,457.15,458.32,454.2,63146000
20231130,SPY,456.4,1.0,455.48,456.76,453.34,79752700
20231201,SPY,459.1,1.0,455.77,459.65,455.16,89183400
20231204,SPY,456.69,1.0,455.6,459.12,454.34,72430900
20231205,SPY,456.6,1.0,455.26,457.59,454.87,69793500
20231206,SPY,454.76,1.0,458.81,458.84,454.31,69124700
20231207,SPY,458.23,1.0,456.91,458.9,456.29,66995400
20231208,SPY,460.2,1.0,457.46,460.75,457.21,83194400
20231211,SPY,461.99,1.0,459.69,462.17,459.47,65002200
20231212,SPY,464.1,1.0,461.63,464.2,460.6,68327600
20231213,SPY,470.5,1.0,464.49,470.76,464.12,93278000
20231214,SPY,472.01,1.0,472.5,473.73,469.25,119026000
20231215,SPY,469.33,1.0,469.49,470.7,467.43,141553700
20231218,SPY,471.97,1.0,470.98,472.98,469.89,70375300
20231219,SPY,474.84,1.0,472.53,474.92,472.45,55761800
20231220,SPY,468.26,1.0,473.96,475.9,467.82,102921000
20231221,SPY,472.7,1.0,471.33,472.98,468.84,86667500
20231222,SPY,473.65,1.0,473.86,475.38,471.7,67160400
20231226,SPY,475.65,1.0,474.07,476.58,473.99,55387000
20231227,SPY,476.51,1.0,475.44,476.66,474.89,68000300
20231228,SPY,476.69,1.0,476.88,477.55,476.26,77158100
20231229,SPY,475.31,1.0,476.49,477.03,473.3,122283100
20240102,SPY,472.65,1.0,472.16,473.67,470.49,123623700
20240103,SPY,468.79,1.0,470.43,471.19,468.17,103585900
20240104,SPY,467.28,1.0,468.3,470.96,467.05,84232200
20240105,SPY,467.92,1.0,467.49,470.44,466.43,86118900
20240108,SPY,474.6,1.0,468.43,474.75,468.3,74879100
20240109,SPY,473.88,1.0,471.87,474.93,471.35,65931400
20240110,SPY,476.56,1.0,474.16,477.45,473.87,67310600
20240111,SPY,476.35,1.0,477.59,478.12,472.26,77940700
20240112,SPY,476.68,1.0,477.84,478.6,475.23,58026400
20240116,SPY,474.93,1.0,475.26,476.61,473.06,85014900
20240117,SPY,472.29,1.0,471.82,472.79,469.87,68843900
20240118,SPY,476.49,1.0,474.01,477.06,472.42,91856200
20240119,SPY,482.43,1.0,477.65,482.72,476.54,110834500
20240122,SPY,483.45,1.0,484.01,485.22,482.78,75844900
20240123,SPY,484.86,1.0,484.01,485.11,482.89,49945300
20240124,SPY,485.39,1.0,487.81,488.77,484.88,81765000
20240125,SPY,488.03,1.0,487.58,488.31,485.39,72525000
20240126,SPY,487.41,1.0,487.59,489.12,486.54,76641600
20240129,SPY,491.27,1.0,487.73,491.42,487.17,61322800
20240130,SPY,490.89,1.0,490.56,491.62,490.11,58618400
20240131,SPY,482.88,1.0,488.62,489.08,482.86,126011100
20240201,SPY,489.2,1.0,484.63,489.23,483.8,91891600
20240202,SPY,494.35,1.0,489.65,496.05,489.3,99228200
20240205,SPY,492.55,1.0,493.7,494.38,490.23,75757100
20240206,SPY,493.98,1.0,493.52,494.32,492.05,55918600
20240207,SPY,498.1,1.0,496.29,498.53,495.36,70556500
20240208,SPY,498.32,1.0,498.1,498.71,497.26,52343600
20240209,SPY,501.2,1.0,498.84,501.65,498.49,63979400
20240212,SPY,500.98,1.0,501.17,503.5,500.24,56502300
20240213,SPY,494.08,1.0,494.53,497.09,490.72,113099200
20240214,SPY,498.57,1.0,496.79,499.07,494.4,68387800
20240215,SPY,502.01,1.0,499.29,502.2,498.8,61683000
20240216,SPY,499.51,1.0,501.7,502.87,498.75,75532900
20240220,SPY,496.76,1.0,497.72,498.41,494.45,71736700
20240221,SPY,497.21,1.0,495.42,497.37,493.56,59293400
20240222,SPY,507.5,1.0,504.01,508.49,503.02,76402500
20240223,SPY,507.85,1.0,509.27,510.13,507.1,61321800
20240226,SPY,505.99,1.0,508.3,508.75,505.86,50386700
20240227,SPY,506.93,1.0,506.7,507.16,504.75,48854500
20240228,SPY,506.26,1.0,505.33,506.86,504.96,56506600
20240229,SPY,508.08,1.0,508.07,509.74,505.35,83924800
20240301,SPY,512.85,1.0,508.98,513.29,508.56,76844800
20240304,SPY,512.3,1.0,512.03,514.2,512.0,49799300
20240305,SPY,507.18,1.0,510.24,510.7,504.91,72855600
20240306,SPY,509.75,1.0,510.55,512.07,508.42,68382400
20240307,SPY,514.81,1.0,513.14,515.89,509.81,58652100
20240308,SPY,511.72,1.0,515.46,518.22,511.13,86532500
20240311,SPY,511.28,1.0,510.48,511.88,508.5,62557200
20240312,SPY,516.78,1.0,513.45,517.38,510.86,73114400
20240313,SPY,515.97,1.0,517.11,517.29,514.49,55104100
20240314,SPY,514.95,1.0,516.97,517.13,511.82,110171800
20240315,SPY,509.83,1.0,510.21,511.7,508.12,107646300
20240318,SPY,512.86,1.0,514.0,515.48,512.44,88893300
20240319,SPY,515.71,1.0,512.15,516.0,511.12,60755300
20240320,SPY,520.48,1.0,515.77,520.62,515.08,69594600
20240321,SPY,522.2,1.0,523.39,524.11,521.91,60256100
20240322,SPY,521.21,1.0,522.11,522.61,520.97,79070800
20240325,SPY,519.77,1.0,519.8,520.95,519.61,48512100
20240326,SPY,518.81,1.0,521.23,521.58,518.4,65463700
20240327,SPY,523.17,1.0,521.71,523.21,519.49,82999800
20240328,SPY,523.07,1.0,523.21,524.61,522.78,96294900
20240401,SPY,522.16,1.0,523.83,524.38,520.97,62477500
20240402,SPY,518.84,1.0,518.24,518.98,516.48,74230300
20240403,SPY,519.41,1.0,517.72,520.95,517.67,59155800
20240404,SPY,513.07,1.0,523.52,523.87,512.76,96858100
20240405,SPY,518.43,1.0,514.46,520.44,514.01,74546500
20240408,SPY,518.72,1.0,519.15,520.18,517.89,48401800
20240409,SPY,519.32,1.0,520.5,520.75,514.35,68049200
20240410,SPY,514.12,1.0,513.48,516.16,512.09,82652800
20240411,SPY,518.0,1.0,515.68,519.48,512.08,70099000
20240412,SPY,510.85,1.0,514.37,515.82,509.08,92561100
20240415,SPY,504.45,1.0,515.13,515.3,503.58,92101400
20240416,SPY,503.53,1.0,504.94,506.5,502.21,73484000
20240417,SPY,500.55,1.0,506.05,506.22,499.12,75910300
20240418,SPY,499.52,1.0,501.98,504.13,498.56,74548100
20240419,SPY,495.16,1.0,499.44,500.46,493.86,102212600
20240422,SPY,499.72,1.0,497.83,502.38,495.43,67961000
20240423,SPY,505.65,1.0,501.78,506.09,499.53,64633600
20240424,SPY,505.41,1.0,506.56,507.37,503.13,55928100
20240425,SPY,503.49,1.0,499.18,504.27,497.49,69122400
20240426,SPY,508.26,1.0,506.35,509.88,505.7,64306100
20240429,SPY,510.06,1.0,510.09,510.75,507.25,46415400
20240430,SPY,501.98,1.0,508.56,509.56,501.98,77483600
20240501,SPY,500.35,1.0,501.38,508.19,499.87,80242800
20240502,SPY,505.03,1.0,504.15,505.89,499.55,62550200
20240503,SPY,511.29,1.0,511.16,512.55,508.56,72756700
20240506,SPY,516.57,1.0,513.75,516.61,513.3,47264700
20240507,SPY,517.14,1.0,517.56,518.57,516.45,52561300
20240508,SPY,517.19,1.0,515.26,517.74,515.14,42047200
20240509,SPY,520.17,1.0,517.38,520.21,516.71,43643700
20240510,SPY,520.84,1.0,521.81,522.64,519.59,52233200
20240513,SPY,520.91,1.0,522.56,522.67,519.74,36716400
20240514,SPY,523.3,1.0,521.11,523.83,520.56,57535900
20240515,SPY,529.78,1.0,525.83,530.08,525.18,59504900
20240516,SPY,528.69,1.0,529.88,531.52,528.54,50244800
20240517,SPY,529.45,1.0,528.81,529.52,527.32,59187600
20240520,SPY,530.06,1.0,529.57,531.56,529.17,37764200
20240521,SPY,531.36,1.0,529.28,531.52,529.07,33437000
20240522,SPY,529.83,1.0,530.65,531.38,527.6,48390000
20240523,SPY,525.96,1.0,532.96,533.07,524.72,57211200
20240524,SPY,529.44,1.0,527.85,530.27,526.88,41291100
20240528,SPY,529.81,1.0,530.27,530.51,527.11,36269600
20240529,SPY,526.1,1.0,525.68,527.31,525.37,45190300
20240530,SPY,522.61,1.0,524.52,525.2,521.33,46377600
20240531,SPY,527.37,1.0,523.59,527.5,518.36,90785800
20240603,SPY,527.8,1.0,529.02,529.31,522.6,46835700
20240604,SPY,528.39,1.0,526.46,529.15,524.96,34632700
20240605,SPY,534.67,1.0,530.77,534.69,528.73,47610400
20240606,SPY,534.66,1.0,534.98,535.42,532.68,30808500
20240607,SPY,534.01,1.0,533.66,536.89,532.54,43224500
20240610,SPY,535.66,1.0,533.18,535.99,532.57,35686100
20240611,SPY,536.95,1.0,534.07,537.01,532.05,36383400
20240612,SPY,541.36,1.0,541.63,544.12,540.3,63251300
20240613,SPY,542.45,1.0,543.15,543.33,539.59,44760900
20240614,SPY,542.78,1.0,540.88,542.81,539.85,40089900
20240617,SPY,547.1,1.0,542.08,548.53,541.61,55839500
20240618,SPY,548.49,1.0,547.16,548.62,546.73,41376400
20240620,SPY,547.0,1.0,549.44,550.12,545.18,70328200
20240621,SPY,544.51,1.0,544.4,545.65,543.02,64338600
20240624,SPY,542.74,1.0,544.33,546.95,542.62,45528700
20240625,SPY,544.83,1.0,543.99,545.2,542.44,37936200
20240626,SPY,545.51,1.0,543.69,546.24,543.03,38550600
20240627,SPY,546.37,1.0,545.37,546.96,544.61,35041500
20240628,SPY,544.22,1.0,547.16,550.28,542.95,76144500
20240701,SPY,545.34,1.0,545.63,545.88,542.52,40297800
20240702,SPY,549.01,1.0,543.7,549.01,543.65,40434800
20240703,SPY,551.46,1.0,548.69,551.83,548.65,32789900
20240705,SPY,554.64,1.0,551.77,555.05,551.12,41488400
20240708,SPY,555.28,1.0,555.44,556.25,554.19,36110500
20240709,SPY,555.82,1.0,556.26,557.18,555.52,27289700
20240710,SPY,561.32,1.0,557.07,561.67,556.77,38701200
20240711,SPY,556.48,1.0,561.44,562.33,555.83,53054200
20240712,SPY,559.99,1.0,557.63,563.67,557.15,53084400
20240715,SPY,561.53,1.0,562.03,564.84,559.63,40584300
20240716,SPY,564.86,1.0,562.87,565.16,562.1,36475300
20240717,SPY,556.94,1.0,558.8,560.51,556.61,57119000
20240718,SPY,552.66,1.0,558.51,559.52,550.43,56270400
20240719,SPY,548.99,1.0,552.42,554.08,547.91,65509100
20240722,SPY,554.65,1.0,553.0,555.27,551.02,43346700
20240723,SPY,553.78,1.0,554.54,556.74,553.28,34439600
20240724,SPY,541.23,1.0,548.86,549.17,540.29,74515300
20240725,SPY,538.41,1.0,541.35,547.46,537.45,61158300
20240726,SPY,544.44,1.0,542.28,547.19,541.49,53763800
20240729,SPY,544.76,1.0,546.02,547.05,542.72,39515800
20240730,SPY,542.0,1.0,546.26,547.34,538.52,46853600
20240731,SPY,550.81,1.0,548.98,553.5,547.58,65663400
20240801,SPY,543.01,1.0,552.57,554.87,539.43,76428700
20240802,SPY,532.9,1.0,535.75,536.99,528.6,82789100
20240805,SPY,517.38,1.0,511.64,523.58,510.27,146267400
20240806,SPY,522.15,1.0,519.22,529.75,517.87,84826300
20240807,SPY,518.66,1.0,528.47,531.59,518.05,70698300
20240808,SPY,530.65,1.0,523.91,531.29,521.84,63276600
20240809,SPY,532.99,1.0,529.81,534.51,528.56,45619600
20240812,SPY,533.27,1.0,534.21,535.73,530.95,42542100
20240813,SPY,542.04,1.0,536.53,542.28,536.28,52333100
20240814,SPY,543.75,1.0,542.85,544.96,540.12,42446900
20240815,SPY,553.07,1.0,549.5,553.36,548.88,60846800
20240816,SPY,554.31,1.0,551.42,555.02,551.26,44430700
20240819,SPY,559.61,1.0,554.73,559.61,553.86,39121800
20240820,SPY,558.7,1.0,559.15,560.84,557.33,33732300
20240821,SPY,560.62,1.0,559.77,562.11,554.73,41514600
20240822,SPY,556.22,1.0,562.56,563.18,554.98,56121500
20240823,SPY,562.13,1.0,559.53,563.09,557.29,50639400
20240826,SPY,560.79,1.0,563.18,563.91,559.05,35788600
20240827,SPY,561.56,1.0,559.49,562.06,558.32,32693900
20240828,SPY,558.3,1.0,561.21,561.65,555.04,41066000
20240829,SPY,558.35,1.0,560.31,563.68,557.18,38715200
20240830,SPY,563.68,1.0,560.77,564.2,557.14,62700100
20240903,SPY,552.08,1.0,560.47,560.81,549.51,60600100
20240904,SPY,550.95,1.0,550.2,554.43,549.46,47224900
20240905,SPY,549.61,1.0,550.89,553.8,547.1,44264300
20240906,SPY,540.36,1.0,549.94,551.6,539.44,68493800
20240909,SPY,546.41,1.0,544.65,547.71,542.68,40445800
20240910,SPY,548.79,1.0,548.36,549.15,543.38,36394600
20240911,SPY,554.42,1.0,548.7,555.36,539.96,75248600
20240912,SPY,559.09,1.0,555.01,559.4,552.74,51819600
20240913,SPY,562.01,1.0,559.71,563.03,559.45,39310500
20240916,SPY,562.84,1.0,561.74,563.11,559.9,36656100
20240917,SPY,563.07,1.0,565.1,566.58,560.79,49321000
20240918,SPY,561.4,1.0,563.74,568.69,560.83,59044900
20240919,SPY,570.98,1.0,571.01,572.88,568.08,75315500
20240920,SPY,568.25,1.0,567.84,569.31,565.17,77503100
20240923,SPY,569.67,1.0,569.34,570.33,568.1,44116900
20240924,SPY,571.3,1.0,570.48,571.36,567.6,46805700
20240925,SPY,570.04,1.0,571.14,571.89,568.91,38428600
20240926,SPY,572.3,1.0,574.38,574.71,569.9,48336000
20240927,SPY,571.47,1.0,573.39,574.22,570.42,42100900
20240930,SPY,573.76,1.0,570.42,574.38,568.08,63557400
20241001,SPY,568.62,1.0,573.4,574.06,566.0,72668800
20241002,SPY,568.86,1.0,567.71,569.9,565.27,38097800
20241003,SPY,567.82,1.0,567.36,569.8,565.49,40846500
20241004,SPY,572.98,1.0,572.35,573.36,568.1,42939100
20241007,SPY,567.8,1.0,571.3,571.96,566.63,49964700
20241008,SPY,573.17,1.0,570.42,573.78,569.53,37398700
20241009,SPY,577.14,1.0,573.16,577.71,572.55,37912200
20241010,SPY,576.13,1.0,575.77,577.58,574.49,44138100
20241011,SPY,579.58,1.0,576.05,580.33,575.91,42268000
20241014,SPY,584.32,1.0,581.22,585.27,580.73,36217200
20241015,SPY,579.78,1.0,584.59,584.9,578.54,54203600
20241016,SPY,582.3,1.0,579.78,582.83,578.96,30725400
20241017,SPY,582.35,1.0,585.91,586.12,582.16,34393700
20241018,SPY,584.59,1.0,584.07,585.39,582.58,37416800
20241021,SPY,583.63,1.0,583.85,584.85,580.6,36439000
20241022,SPY,583.32,1.0,581.05,584.5,580.38,34183800
20241023,SPY,577.99,1.0,581.26,581.71,574.42,49314600
20241024,SPY,579.24,1.0,579.98,580.06,576.57,34979900
20241025,SPY,579.04,1.0,581.51,584.46,578.08,47268200
20241028,SPY,580.83,1.0,582.58,582.71,580.52,30174700
20241029,SPY,581.77,1.0,579.85,582.91,578.43,42899700
20241030,SPY,580.01,1.0,581.29,583.32,579.29,41435800
20241031,SPY,568.64,1.0,575.56,575.63,568.44,60182500
20241101,SPY,571.04,1.0,571.32,575.55,570.62,45667500
20241104,SPY,569.81,1.0,571.18,572.5,567.89,38217000
20241105,SPY,576.7,1.0,570.74,576.74,570.52,39478300
20241106,SPY,591.04,1.0,589.2,591.93,585.39,68182000
20241107,SPY,595.61,1.0,593.08,596.65,593.0,47233200
20241108,SPY,598.19,1.0,596.17,599.64,596.17,46444900
20241111,SPY,598.76,1.0,599.81,600.17,597.0,37586800
20241112,SPY,596.9,1.0,598.68,599.29,594.37,43006100
20241113,SPY,597.19,1.0,597.37,599.23,594.96,47388600
20241114,SPY,593.35,1.0,597.32,597.81,592.65,38904100
20241115,SPY,585.75,1.0,589.72,590.2,583.86,75988800
20241118,SPY,588.15,1.0,586.22,589.49,585.34,37001700
20241119,SPY,590.3,1.0,584.71,591.04,584.03,49412000
20241120,SPY,590.5,1.0,590.38,590.79,584.63,50032600
20241121,SPY,593.67,1.0,593.4,595.12,587.45,46750300
20241122,SPY,595.51,1.0,593.66,596.15,593.15,38226400
20241125,SPY,597.53,1.0,599.52,600.86,595.2,42441400
20241126,SPY,600.65,1.0,598.8,601.33,598.07,45621300
20241127,SPY,598.83,1.0,600.46,600.85,597.28,34000200
